,SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA
207,COc1cc(c(cc1OC)Br)[C@@H]2CCN2,mol207,Filter9_metal > 0,272.14199999999994,2.5007,1,3,30.490000000000002
208,Cn1ccnc1C(=O)CC#N,mol208,OK,149.153,0.5164799999999998,0,4,58.68
209,c1c(c(cc(c1Cl)F)OC(F)(F)F)[N+](=O)[O-],mol209,OK,259.542,3.2859,0,3,52.370000000000005
210,Cn1c2ccccc2c(n1)C(=O)N3CCC[C@@]4(C3)C[N@](CCOC4)C,mol210,OK,342.44300000000004,1.7577,0,5,50.60000000000001
211,Cc1ccc(cc1)N=Nc2c([nH]c(=O)[nH]c2=O)C,mol211,Filter5_azo > 0,244.25400000000002,2.0954399999999995,2,4,90.44
212,COc1c(cc(cc1[N+](=O)[O-])Br)C(=O)O,mol212,Filter9_metal > 0,276.042,2.0641,1,4,89.67
213,CS(=O)(=O)[N@]1CCC[C@]12CCCN(C2)C(=O)CC#N,mol213,OK,285.369,0.3166800000000001,0,4,81.48
214,c1c(c(c(nn1)Cl)Cl)OCC(F)(F)F,mol214,OK,247.00299999999993,2.7245,0,3,35.010000000000005
215,c1cscc1C[N@]2CC[C@@]3(C2)CCCN(C3=O)C4CCOCC4,mol215,OK,334.4850000000001,2.741600000000001,0,4,32.78
216,CN1CCC[C@@]2(C1=O)CCN(C2)C(=O)c3ccnc(c3)N,mol216,OK,288.351,0.7482999999999995,1,4,79.53
217,Cc1cc(nc(c1[N+](=O)[O-])N)Cl,mol217,Filter94_2_halo_pyridine > 0,187.586,1.53382,1,4,82.05
218,CCn1cc(c(n1)C(=O)OC)I,mol218,Filter9_metal > 0,280.065,1.2942,0,4,44.120000000000005
219,c1cc(c(cc1OC(F)(F)F)CO)Cl,mol219,OK,226.58099999999996,2.7309000000000005,1,2,29.46
220,Cc1ccc(cc1Cl)N/N=C(/C)\c2ccccc2O,mol220,Filter39_imine > 0,274.75100000000003,4.190120000000003,2,3,44.620000000000005
221,COc1cc(c(cc1C(=O)O)S(=O)(=O)N)Br,mol221,Filter9_metal > 0,310.125,0.8033000000000001,2,4,106.69
222,c1cc(c(cc1Br)OCC#N)F,mol222,Filter9_metal > 0,230.03599999999994,2.4905800000000005,0,2,33.019999999999996
223,C=CC(C(F)(F)F)(Cl)Cl,mol223,Filter3_allyl_halide > 0,178.96800000000002,2.9086000000000007,0,0,0.0
224,Cc1c(sc2c1c(ncn2)N/N=C/c3ccc(cc3)C#N)C,mol224,OK,307.38200000000006,3.625820000000002,1,6,73.96000000000001
225,c1c(cc(cc1Cl)Br)OC(F)(F)F,mol225,Filter9_metal > 0,275.45099999999996,4.0011,0,1,9.23
226,Cc1c(c(on1)C)N=Nc2ccc(cc2)Br,mol226,Filter5_azo > 0,280.125,4.4693400000000025,0,4,50.75
227,Cc1ccccc1NC(=O)N2CCc3c(cnc(n3)C)C2,mol227,OK,282.34700000000004,2.6836400000000005,1,3,58.120000000000005
228,COC(=O)c1cc(c(nc1CBr)Cl)Br,mol228,Filter6_benzyl_halide > 0,343.402,3.179000000000001,0,3,39.19
229,Cc1ccc(cc1)/N=C/c2cc3cc(ccc3[nH]c2=O)C,mol229,OK,276.33900000000006,3.8955400000000022,1,2,45.22
230,COc1cccc2c1C[C@H](CO2)N,mol230,OK,179.21899999999997,0.9573999999999998,1,3,44.480000000000004
231,c1ccnc(c1)/C=N/Nc2nc(cnn2)O,mol231,OK,216.204,0.41819999999999974,2,7,96.18
232,c1cc2c(cc1C(F)(F)F)[nH]c(n2)c3ccc(nc3)F,mol232,Filter94_2_halo_pyridine > 0,281.212,3.782800000000001,1,2,41.57
233,c1cc(c(cc1OC(F)(F)F)F)F,mol233,OK,198.08999999999995,2.8634000000000004,0,1,9.23
234,C1CCON(C1)C(=O)[C@@H]2C[C@@H]3CC[N@@](C[C@@H]3O2)C4CCC4,mol234,OK,294.3950000000001,1.5722999999999998,0,4,42.010000000000005
235,COC(=O)c1cc(c(cc1O)Cl)Br,mol235,Filter9_metal > 0,265.49,2.594700000000001,1,3,46.53
236,c1cc(c(cc1F)F)C(=O)c2nccs2,mol236,OK,225.21900000000002,2.6523000000000003,0,3,29.96
237,CN1CCC[C@]2(C1=O)CCN(C2)c3cccc(n3)C#N,mol237,OK,270.336,1.4019799999999998,0,4,60.230000000000004
238,Cc1ccc(cc1)c2c(cnc(n2)N)C(=O)OC,mol238,OK,243.26599999999996,1.8208199999999997,1,5,78.10000000000001
239,c1ccc2c(c1)C(=NS2(=O)=O)N/N=C/c3ccncc3,mol239,OK,286.31600000000003,1.1542000000000001,1,5,83.78
240,c1ccc(c(c1)c2ccc(o2)/C=N/c3ccc4c(c3)OCCO4)Cl,mol240,OK,339.77800000000013,5.121800000000003,0,4,43.96000000000001
241,CC(=O)c1c[nH]c2c1c(ncc2Br)Br,mol241,Filter9_metal > 0,317.96799999999996,3.2905000000000006,1,2,45.75
242,Cc1cc(nc(n1)N/N=C/c2cccnc2)C,mol242,OK,227.27100000000004,1.93444,1,5,63.06
243,CC(C)C(=O)N1CCC[C@]2(C1)CCCNC2,mol243,OK,224.34799999999996,1.6346,1,2,32.34
244,Cc1c(sc(n1)N/N=C/c2ccccn2)C,mol244,OK,232.31200000000004,2.6009400000000005,1,5,50.17
245,c1ccc2c(c1)c(nc(n2)Cl)N/N=C/c3cccc(c3)Cl,mol245,OK,317.1790000000001,4.382600000000002,1,4,50.17
246,COC(=O)c1cccc2c1nc(s2)Cl,mol246,OK,227.672,2.736300000000001,0,4,39.19
247,COC(=O)c1c(sc(n1)N)I,mol247,Filter9_metal > 0,284.078,1.1165,1,5,65.21
248,C/C(=N/NC1=NS(=O)(=O)c2c1cccc2)/c3ccc4c(c3)OCO4,mol248,Filter39_imine > 0,343.36400000000015,1.878,1,6,89.35000000000001
249,Cc1ccc(cc1)/C=N/NC2=NC(=O)CS2,mol249,OK,233.296,1.54792,1,4,53.82
250,c1ccc(c(c1)c2nc(on2)c3ccc(cc3Cl)Cl)Br,mol250,Filter9_metal > 0,370.033,5.472900000000001,0,3,38.92
251,COCC(=O)N1CC[C@@]2(C1)Cc3ccccc3NC2=O,mol251,OK,274.32000000000005,1.0462999999999998,1,3,58.64
252,Cc1c(cccc1Br)C(=O)Cl,mol252,Filter2_acyl_phosphyl_sulfonyl_halide > 0,233.492,3.1365200000000018,0,1,17.07
253,CN(C)C(=O)C[N@@]1C[C@H]2[C@H]1CNCC2,mol253,OK,197.28199999999998,-0.631699999999999,1,3,35.580000000000005
254,Cc1ccc2c(c1)c(c[nH]2)C(=O)Cc3c[nH]c4c3cccc4,mol254,OK,288.34999999999997,4.383020000000002,2,1,48.65
255,c1cc(c(c(c1O)C=O)Cl)F,mol255,Filter38_aldehyde > 0,174.55799999999994,1.9971999999999996,1,2,37.3
256,C/C(=N\N=C(\C)/c1ccc[nH]1)/c2ccc[nH]2,mol256,Filter39_imine > 0,214.27200000000002,2.5760000000000005,2,2,56.3
257,Cc1nc2c(c(n1)Nc3ccccc3O)CCC2,mol257,OK,241.29399999999998,2.722920000000001,2,4,58.040000000000006
258,Cc1cc(ccc1NC(=O)N2C[C@@H]3CC[C@H](C2)[N@](C3)C)Cl,mol258,OK,307.82499999999993,3.2063200000000016,1,2,35.580000000000005
259,c1c(cc(cc1OC(F)(F)F)F)CO,mol259,OK,210.12599999999998,2.2166,1,2,29.46
260,c1ccc2c(c1)C3=N/C(=C/c4ccc(cc4)[N+](=O)[O-])/C(=O)N3S2(=O)=O,mol260,OK,355.3310000000001,1.9270000000000003,0,6,109.94999999999999
261,CCOc1ccc(cc1C)C(=O)C,mol261,OK,178.23099999999997,2.5963200000000004,0,2,26.3
262,c1cc(cc(c1)F)/C=N/Nc2c3c([nH]cn3)ncn2,mol262,OK,256.244,1.9379999999999997,2,5,78.85000000000001
263,C1C(=S)N=CC(=N1)F,mol263,Filter24_react_imide > 0,130.147,0.7662,0,2,24.72
264,CC(=O)Cn1cc(cn1)Br,mol264,Filter9_metal > 0,203.039,1.2346000000000001,0,3,34.89
265,c1cc(cc(c1)O)/C=N/Nc2ccnc3c2ccc(c3)Cl,mol265,OK,297.745,4.039800000000001,2,4,57.510000000000005
266,Cc1c2cc(ccc2oc1C(=O)N3CCOc4c3cccc4)Cl,mol266,OK,327.76699999999994,4.4338200000000025,0,3,42.68000000000001
267,c1cc(c(c(c1)Cl)F)[C@H]2CCN2,mol267,OK,185.62899999999996,2.5134999999999996,1,1,12.03
268,CCNC(=O)c1cc(cnc1)Br,mol268,Filter9_metal > 0,229.07699999999997,1.5938,1,2,41.99
269,c1ccc(c(c1)C2=NCCO2)Br,mol269,Filter9_metal > 0,226.07299999999998,2.2259,0,2,21.59
270,c1ccnc(c1)/C=N/N=C/2\c3cccc4c3c(ccc4)N2,mol270,OK,272.311,3.4410000000000016,1,3,49.64
271,C[N@@]1CCC[C@@]2(C1)CCN(C2)C(=O)Cc3ccsc3,mol271,OK,278.421,2.2348999999999997,0,3,23.55
272,CCC(=O)c1ccc(nc1)Cl,mol272,Filter94_2_halo_pyridine > 0,169.611,2.3277,0,2,29.96
273,Cc1c(cccc1OC)N,mol273,OK,137.18199999999996,1.5858199999999998,1,2,35.25
274,Cc1ccc(cc1)S(=O)(=O)/C(=C\N(C)C)/C#N,mol274,Filter88_ene_sulfone > 0,250.32299999999998,1.6953,0,4,61.17
275,CCN\1C(=O)CS/C1=N\S(=O)(=O)c2ccccc2,mol275,OK,284.362,1.3266,0,4,66.81
276,CN(c1nc2ccccc2s1)C(=O)c3ccc(cc3)I,mol276,Filter9_metal > 0,394.23699999999997,4.177500000000002,0,3,33.2
277,Cc1ccc(c(n1)C(=O)O)Cl,mol277,OK,171.58300000000003,1.74162,1,2,50.19
278,Cc1ccc(cc1Cl)N=Nc2c([nH]nc2N)N,mol278,Filter5_azo > 0,250.693,2.95132,3,5,105.44
279,c1cc(c(c(c1[N+](=O)[O-])OC(Cl)(Cl)Cl)F)F,mol279,OK,292.452,3.5795000000000003,0,3,52.370000000000005
280,c1cc2c(cc[nH]2)cc1/C=N/Nc3c4c5c(sc4ncn3)CCCC5,mol280,OK,347.4470000000002,4.4974000000000025,2,5,65.96000000000001
281,COc1cc(c(c(c1O)Br)Br)[C@@H]2CCN2,mol281,Filter9_metal > 0,337.0110000000001,2.9602000000000013,2,3,41.49
282,Cc1c(sc(n1)S)CC(=O)N2CCOCC2,mol282,Filter74_thiol > 0,258.368,1.1415199999999996,1,5,42.43000000000001
283,CC/N=C/c1cc2cc(ccc2[nH]c1=O)C,mol283,OK,214.268,2.27532,1,2,45.22
284,c1cc(c(c(c1)F)/C=N/n2cnnc2S)F,mol284,Filter74_thiol > 0,240.238,1.7271999999999998,1,5,43.07
285,Cc1cc(c(c(c1)F)C=O)OC,mol285,Filter38_aldehyde > 0,168.16699999999997,1.9552199999999997,0,2,26.3
286,c1ccc2c(c1)c(nc(n2)C(F)(F)F)Nc3cccc(c3)C#N,mol286,OK,314.27000000000004,4.263880000000002,1,4,61.6
287,COc1cc2c(cc[nH]2)cc1C(=O)OC,mol287,OK,205.21299999999997,1.9630999999999998,1,3,51.32000000000001
288,Cc1cccc(c1)NC(=O)c2c(c(n[nH]c2=O)C)C,mol288,OK,257.29299999999995,1.9474599999999997,2,3,74.85
289,c1cc(c(cc1C#N)Cl)C(=O)O,mol289,OK,181.57799999999997,1.90988,1,2,61.09
290,Cc1c(nc(nn1)N/N=C/c2cccc(c2)Br)O,mol290,Filter9_metal > 0,308.13900000000007,2.0941199999999998,2,6,83.29
291,CCc1ccc(cc1)N=Nc2cccn2C,mol291,Filter5_azo > 0,213.284,4.002900000000003,0,3,29.65
292,c1cc2c(cc1C(=O)CN3C(=O)CC4(C3=O)CCCCC4)CCCC2,mol292,OK,339.4350000000002,3.4575000000000022,0,3,54.45
293,C1CN[C@@H]1C(F)(F)F,mol293,OK,125.09300000000002,0.9106000000000001,1,1,12.03
294,Cc1cc(c(cc1N)C(=O)O)[N+](=O)[O-],mol294,OK,196.162,1.1836200000000001,2,4,106.46000000000001
295,CCC(=O)c1ncc(cn1)Br,mol295,Filter9_metal > 0,215.04999999999998,1.8318,0,3,42.85
296,c1cc(cc(c1)OC(Cl)(Cl)Cl)C(F)(F)F,mol296,OK,279.472,4.4119,0,1,9.23
297,c1cc(cc(c1)F)Oc2c(cccn2)[N+](=O)[O-],mol297,OK,234.186,2.9212000000000016,0,4,65.26
298,COC(=O)c1cnc(nc1c2ccc(cc2)Cl)N,mol298,OK,263.684,2.1658,1,5,78.1
299,Cc1cc2n(n1)CCCN(C2)C(=O)Cn3cnc4ccccc4c3=O,mol299,Filter82_pyridinium > 0,337.3830000000001,1.3339199999999998,0,6,73.02000000000001
300,C/C=C/C=N/Nc1nc2ccccc2s1,mol300,Filter39_imine > 0,217.29700000000003,3.270100000000001,1,4,37.28
301,Cc1c(oc(=O)n1CC(=O)N2CCOc3c2cccc3)C,mol301,OK,288.303,1.4837399999999996,0,5,64.68
302,CC(C)(C)NS(=O)(=O)c1cnn(c1)C,mol302,OK,217.294,0.49689999999999973,1,4,63.99
303,CC(C)N1CCC[C@@]2(C1=O)CCN(C2)C(=O)c3ccc4c(c3)CCC4,mol303,OK,340.46700000000016,3.038400000000002,0,2,40.620000000000005
304,c1ccnc(c1)/C=N/Nc2c(=O)[nH]c(=O)[nH]n2,mol304,OK,232.203,-0.7008000000000005,3,6,115.89
305,c1cc(ccc1/C=N/NC2=NCCCCC2)Br,mol305,Filter9_metal > 0,294.1959999999999,3.345100000000002,1,3,36.75
306,c1cc2c(cc1/C=N/NC3=NCCCCC3)OCO2,mol306,OK,259.3089999999999,2.3113,1,5,55.21000000000001
307,CN(C)CC(=O)N1CCN2[C@@H](C1)c3ccccc3C2=O,mol307,OK,273.336,0.5873000000000006,0,3,43.86000000000001
308,Cn1cc(c2c1cccc2)[C@H]3CCN3,mol308,OK,186.25799999999998,2.2127,1,2,16.96
309,c1cc(c(cc1Br)[N+](=O)[O-])OC(F)(F)F,mol309,Filter9_metal > 0,286.00299999999993,3.2559000000000005,0,3,52.370000000000005
310,CN\1CCC/C1=N/S(=O)(=O)c2ccc(cc2)N,mol310,OK,253.327,1.0816000000000001,1,3,75.76
311,c1cc(c(cc1[C@H]2CCN2)O)O,mol311,OK,165.192,1.1321999999999994,3,3,52.489999999999995
312,c1c(cnc(c1Cl)OC(C(F)F)(F)F)Br,mol312,Filter9_metal > 0,308.45599999999996,3.7342000000000004,0,2,22.12
313,COc1ccccc1S(=O)(=O)N2CCSc3c2cncc3,mol313,OK,322.411,2.3912000000000004,0,5,59.50000000000001
314,c1ccnc(c1)Cn2c(=O)c3cc(ccc3cn2)Br,mol314,Filter9_metal > 0,316.158,2.6023000000000005,0,4,47.78
315,Cc1cc(nc(n1)N/N=C/c2c(nc3n2c(cs3)C)C)C,mol315,OK,300.3910000000001,2.8654800000000016,1,7,67.47
316,c1ccc2c(c1)C3=N/C(=C/c4ccc(cc4)Cl)/C(=O)N3S2(=O)=O,mol316,OK,344.77900000000005,2.672200000000001,0,4,66.81
317,c1cc2c3c(c1)[nH]cc3C=NN(C2=O)CN4CCSCC4,mol317,OK,300.387,1.8840999999999992,1,5,53.92
318,Cc1ccc(cc1F)OC(Cl)(Cl)Cl,mol318,OK,243.49200000000002,3.8406200000000013,0,1,9.23
319,c1cc(cc(c1)O)/C=N/NC2=NC(=O)CS2,mol319,OK,235.26799999999997,0.9450999999999997,2,5,74.05000000000001
320,c1ccc(c(c1)/C=N/Nc2[nH]c(=O)c3ccccc3n2)F,mol320,OK,282.27799999999996,2.5082000000000004,2,4,70.14
321,c1cc(c(cc1Cl)OC(F)(F)F)[N+](=O)[O-],mol321,OK,241.55199999999996,3.1468,0,3,52.370000000000005
322,c1ccc(cc1)N=Nc2cc(c(c(c2)Br)O)C(=O)O,mol322,Filter5_azo > 0,321.13000000000005,4.268300000000001,2,4,82.25
323,Cc1ccc(cc1)N=Nc2ccc3c(c2)ccc(=O)o3,mol323,Filter5_azo > 0,264.28400000000005,4.516820000000003,0,4,54.93
324,c1cc(nc(c1[N+](=O)[O-])C(=O)O)Cl,mol324,Filter94_2_halo_pyridine > 0,202.553,1.3414,1,4,93.33
325,c1ccc(c(c1)C#N)N=Nc2c(nc(nc2O)O)N,mol325,Filter5_azo > 0,256.225,1.7570799999999995,3,8,140.77
326,c1ccn2c(c1)nc(c2N)N3CCC(CC3)C(=O)O,mol326,OK,260.2969999999999,1.2174999999999996,2,5,83.86
327,C1CC(C1)[N@@]2C[C@@H]3C[C@H]2CNC3=O,mol327,OK,180.25099999999998,0.3592,1,2,32.34
328,c1cc2=NC(=O)CN=c2c(c1)[N+](=O)[O-],mol328,OK,191.146,-0.6257999999999999,0,4,84.92999999999999
329,Cn1cccc(c1=O)NC(=O)N2CCc3c(cc(cc3F)F)C2,mol329,Filter82_pyridinium > 0,319.311,2.2537000000000003,1,3,54.34
330,COC(=O)c1cnc(nc1O)O,mol330,OK,170.12400000000002,-0.32560000000000017,2,6,92.54
331,c1cc2c(cc1/C=N/Nc3nc(cnn3)O)OCO2,mol331,OK,259.225,0.7518999999999991,2,8,101.75000000000001
332,CCSc1cc(cc(c1)F)C(F)(F)F,mol332,OK,224.22199999999995,3.956500000000001,0,1,0.0
333,Cc1c(oc(n1)C[N@@]2CC[C@@H]3CC[C@H](C2)[N@]3C)C,mol333,OK,249.35799999999998,1.95994,0,4,32.510000000000005
334,c1ccc(c(c1)[C@@H]2CCN2)I,mol334,Filter9_metal > 0,259.09,2.3255999999999997,1,1,12.03
335,c1cc(c(c(c1C(=O)O)F)F)Br,mol335,Filter9_metal > 0,236.99899999999994,2.4255000000000004,1,1,37.3
336,c1cc(c(cc1Br)Br)[N+](=O)[O-],mol336,Filter9_metal > 0,280.903,3.1198000000000006,0,2,43.14
337,CC(C)C(=O)c1ccc(cc1OC)F,mol337,OK,196.22099999999995,2.673000000000001,0,2,26.3
338,Cc1c(cccc1[N+](=O)[O-])Cn2cnc3c(c2=O)cc(cc3Cl)Cl,mol338,Filter82_pyridinium > 0,364.188,3.9682200000000023,0,5,78.03
339,c1c(c(cc(c1F)F)F)C(=O)C2CC2,mol339,OK,200.15899999999996,2.696600000000001,0,1,17.07
340,CC1(C(=O)NC(=O)N1CC(=O)N2CC[C@]3(C2)CCCN(C3=O)C)C,mol340,OK,336.39200000000005,-0.21229999999999882,1,4,90.03
341,Cc1cnc(cn1)C(=O)N2CCOc3ccccc3C2,mol341,OK,269.304,1.8198199999999998,0,4,55.32000000000001
342,Cc1cc(no1)CC(=O)N2CCCSc3c2cc(cc3)Cl,mol342,OK,322.817,3.7079200000000023,0,4,46.34
343,C/C(=N/Nc1cccc2c1CCCC2)/c3ccc[nH]3,mol343,Filter39_imine > 0,253.34899999999993,3.7296000000000022,2,2,40.18
344,c1c(c(c(cn1)Br)OC(F)F)F,mol344,Filter9_metal > 0,241.99399999999994,2.5846,0,2,22.12
345,CC(=NNc1[nH]nc(n1)[N+](=O)[O-])C,mol345,Filter39_imine > 0,184.159,0.5205999999999998,2,6,109.10000000000002
346,C/C(=N/Nc1ccc(cc1F)F)/c2cc(ccc2Cl)Cl,mol346,Filter39_imine > 0,315.15,5.107700000000002,1,2,24.39
347,CC1(c2ccccc2C3(O1)CCNCC3)C,mol347,OK,217.31199999999993,2.5306000000000006,1,2,21.259999999999998
348,c1cc2c(cc[nH]2)cc1C(=O)CCl,mol348,Filter4_alpha_halo_carbonyl > 0,193.63299999999995,2.5894000000000004,1,1,32.86
349,c1ccnc(c1)CC(=O)N2CCO[C@@H]3[C@H]2CNC3,mol349,OK,247.29799999999994,-0.1766999999999998,1,4,54.46000000000001
350,CCN\1C(=O)CS/C1=N\S(=O)(=O)c2ccc(cc2)Br,mol350,Filter9_metal > 0,363.25800000000004,2.0891,0,4,66.81
351,CSc1ccc(cc1)/C=N/N=C\2/c3cc(ccc3NC2=O)Br,mol351,Filter9_metal > 0,374.263,3.9463000000000017,1,4,53.82
352,CC(=O)N1CCc2c1ccc(c2)Nc3cnc4ccccc4n3,mol352,OK,304.35300000000007,3.2824000000000018,1,4,58.120000000000005
353,Cc1cccc(c1)C(=O)Nc2ccc(c(c2)F)Br,mol353,Filter9_metal > 0,308.15,4.148920000000002,1,1,29.1
354,C1[C@@H](CN[C@@H]1C(=O)N)F,mol354,OK,132.13799999999998,-0.8283000000000007,2,2,55.120000000000005
355,Cc1ccc2cc(c(=O)[nH]c2c1)/C=N/c3ccc(cc3)OC,mol355,OK,292.3380000000001,3.5957200000000027,1,3,54.45
356,c1ccc2c(c1)nc(s2)N/N=C/c3cc(c(c(c3)Cl)O)O,mol356,OK,319.773,3.806900000000002,3,6,77.74000000000001
357,c1ccc2c(c1)[nH]c(n2)N/N=C\3/CCCC(=O)C3,mol357,OK,242.28199999999993,2.4739000000000004,2,4,70.14
358,c1cc(c(c(c1)I)Cl)C(=O)O,mol358,Filter9_metal > 0,282.464,2.642800000000001,1,1,37.3
359,CC(C)(C)OC(=O)n1cc(c2c1c(c(cc2)Cl)Cl)O,mol359,OK,302.157,4.436900000000003,1,4,51.46
360,CC(=O)Nc1cc(cc(c1[N+](=O)[O-])Br)Br,mol360,Filter9_metal > 0,337.9549999999999,3.0782000000000007,1,3,72.24
361,COc1ccnc(n1)N/N=C\2/CCn3c2ccc3,mol361,OK,243.26999999999998,1.5066,1,6,64.33000000000001
362,Cc1cc(c2ccccc2n1)N/N=C/c3ccc4c(c3)OCO4,mol362,OK,305.3370000000001,3.717920000000002,1,5,55.74000000000001
363,Cc1c(c(n(n1)C)C)C(=O)C(=O)N2CCCc3c2cccc3,mol363,Filter41_12_dicarbonyl > 0,297.35799999999995,2.19904,0,4,55.2
364,c1cc2c(cc1C(=O)CN3C(=O)C4(CCCCCC4)NC3=O)OCO2,mol364,OK,344.367,2.2428,1,5,84.94000000000001
365,Cc1ccc(cc1)NC(=O)N2C[C@@H]3CC[C@H](C2)[N@](C3)C,mol365,OK,273.38,2.5529200000000003,1,2,35.580000000000005
366,c1cc(c2c(c1)sc(n2)Br)C(=O)O,mol366,Filter9_metal > 0,258.09599999999995,2.7570000000000006,1,3,50.19
367,Cc1cc(cc2c1[nH]c(c2)CNC)Br,mol367,Filter9_metal > 0,253.143,2.9582200000000007,2,1,27.82
368,c1ccc(cc1)C[N@]2CCC23CCNCC3,mol368,OK,216.32799999999995,2.0145,1,2,15.27
369,Cc1ncc(c(n1)C(=O)O)OC,mol369,OK,168.152,0.49182,1,4,72.31
370,Cc1csc2n1c(c(n2)C)/C=N/Nc3ccc4ccccc4c3,mol370,OK,320.42100000000005,4.611840000000003,1,5,41.69
371,CN(c1ccccc1)C(=O)c2ccc(c(c2)F)F,mol371,OK,247.24399999999994,3.2414000000000023,0,1,20.310000000000002
372,c1c(ncc(n1)Cl)C=O,mol372,Filter38_aldehyde > 0,142.54500000000002,0.9424999999999999,0,3,42.85
373,c1cc(c(cc1F)S(=O)(=O)/N=C\2/CCCCCN2)F,mol373,OK,288.3189999999999,2.2156000000000002,1,2,58.53
374,CC(C)(C)OC(=O)N1CCCC[C@]12CCNC2,mol374,OK,240.34699999999992,2.1395,1,3,41.57
375,Cc1ccc(c(c1)C)N=Nc2c[nH]c3c2cccc3,mol375,Filter5_azo > 0,249.31700000000004,5.200140000000004,1,2,40.51
376,CCOc1ccc(cc1/C=C\2/C(=O)N=C(S2)S)Cl,mol376,Filter74_thiol > 0,299.804,3.638800000000002,1,3,38.66
377,c1ccc(c(c1)c2cccc(n2)Cl)OC(F)(F)F,mol377,Filter94_2_halo_pyridine > 0,273.64099999999996,4.3006,0,2,22.12
378,CC(=O)N1CC(Oc2c1cccc2)(C)C,mol378,OK,205.257,2.2104999999999997,0,2,29.540000000000003
379,Cc1cccn2c1nc(c(c2=O)/C=N/O)N3CCCC3,mol379,OK,272.30800000000005,1.41122,1,6,70.2
380,c1cc(c(cc1C(=O)N)[N+](=O)[O-])N,mol380,OK,181.15099999999998,0.27590000000000026,2,4,112.25
381,C1C[C@@H]([C@H](C1)N)C(=O)O,mol381,OK,129.15900000000002,0.19839999999999997,2,2,63.32000000000001
382,c1cc(ccc1[C@H]2CCC[C@H]2O)SC(F)(F)F,mol382,OK,262.296,3.926900000000002,1,2,20.23
383,Cc1c(c(ccc1OC)I)C,mol383,Filter9_metal > 0,262.09,2.916640000000001,0,1,9.23
384,c1c(cnc(n1)C2(CC2)C(=O)O)Br,mol384,Filter9_metal > 0,243.06,1.3553000000000002,1,3,63.08
385,COc1ccc2c(c1)CCN2C(=O)c3cc4c(s3)CCC4,mol385,OK,299.3950000000001,3.4483000000000024,0,3,29.54
386,c1cc(c(cc1Br)[N+](=O)[O-])OC(Cl)(Cl)Cl,mol386,Filter9_metal > 0,335.36799999999994,4.0638000000000005,0,3,52.370000000000005
387,Cc1ccc(o1)/C(=N\O)/N,mol387,OK,140.142,0.68252,2,3,71.75
388,C1C[C@H]2C[C@@H]1C(=O)OC2=O,mol388,Filter27_anhydride > 0,140.13799999999998,0.4861,0,3,43.370000000000005
389,c1cc(c(cc1F)Cl)[C@@H]2CCN2,mol389,OK,185.629,2.5135000000000005,1,1,12.03
390,Cc1cc(c(cn1)Cl)C(=O)O,mol390,OK,171.583,1.74162,1,2,50.19
391,c1c(cc(cc1Cl)Br)OC(Cl)(Cl)Cl,mol391,Filter9_metal > 0,324.81600000000003,4.809,0,1,9.23
392,c1ccc(c(c1)N=Nc2c([nH]nc2N)N)F,mol392,Filter5_azo > 0,220.21099999999998,2.1285999999999996,3,5,105.44
393,COc1ccc2c(c1[N+](=O)[O-])CCCC2=O,mol393,OK,221.21199999999993,2.1224,0,4,69.44
394,c1ccc2c(c1)ccc(n2)/C=N/c3ccc-4c(c3)Cc5c4cccc5,mol394,OK,320.39500000000004,5.556600000000004,0,2,25.25
395,Cc1cc(=O)[nH]c(n1)N/N=C/c2c(cccc2Cl)F,mol395,OK,280.69,2.31682,2,4,70.14
396,c1ccnc(c1)/C=N/c2cnc(nc2O)O,mol396,OK,216.2,1.0333999999999999,2,6,91.49000000000001
397,COc1cc(ncc1[N+](=O)[O-])C(F)(F)F,mol397,OK,222.12199999999996,2.0172,0,4,65.26
398,COC(=O)c1cc(c(nc1Cl)Cl)F,mol398,Filter94_2_halo_pyridine > 0,224.018,2.3141,0,3,39.19
399,CCOC(=O)c1cc(nc(c1C#N)S)C,mol399,Filter74_thiol > 0,222.269,1.7271,1,5,62.98
400,c1cnc(cc1Br)SC(F)(F)F,mol400,Filter9_metal > 0,258.06199999999995,3.4560000000000004,0,2,12.89
401,COC(=O)c1cc(c(c(c1O)Br)Cl)Br,mol401,Filter9_metal > 0,344.38599999999997,3.357200000000001,1,3,46.53
402,Cc1c(cn(n1)C)Cn2ccc3c(c2=O)cccn3,mol402,Filter82_pyridinium > 0,254.29300000000003,1.4867199999999998,0,5,52.71
403,C1C[C@H]2CN(CC[C@@H]1N2)C(=O)CC3CC3,mol403,OK,208.30499999999995,1.1393999999999995,1,2,32.34
404,COc1cc(cc(c1C=O)F)Br,mol404,Filter9_metal > 0,233.03599999999997,2.409300000000001,0,2,26.3
405,c1ccnc(c1)c2ccc(c(c2F)C#N)F,mol405,OK,216.18999999999994,2.898480000000001,0,2,36.68
406,CCOc1ccc2ccccc2c1[C@H]3CNC(=O)N3,mol406,OK,256.30499999999995,2.5923999999999996,2,2,50.36
407,Cc1ccc(cc1C)N=Nc2ccc(cc2)C=O,mol407,Filter5_azo > 0,238.29000000000002,4.531340000000004,0,3,41.79
408,CC(C)(C)OC(=O)N1CCOc2c1nc(cc2)Br,mol408,Filter9_metal > 0,315.167,2.9780000000000015,0,4,51.66
